regime,theta,se
soft,-0.076089266,0.024121805
soft,-0.060719958,0.023686314
soft,-0.072256433,0.02082544
soft,-0.063955455,0.022722146
soft,-0.068771873,0.02333572
soft,-0.058885768,0.024695837
soft,-0.058667452,0.024093693
soft,-0.071765132,0.023988999
soft,-0.071402141,0.023262826
soft,-0.067919455,0.025749034
soft,-0.063335662,0.022668836
soft,-0.081818929,0.02458152
soft,-0.060283718,0.024074435
soft,-0.074927502,0.025122299
soft,-0.064488356,0.023590827
soft,-0.061734841,0.023452314
soft,-0.077949561,0.025094571
soft,-0.070163915,0.024317425
soft,-0.063708487,0.02280457
soft,-0.059535371,0.024460456
soft,-0.058805948,0.024518537
soft,-0.076648837,0.024184598
soft,-0.061510261,0.02342513
soft,-0.063531989,0.02242979
soft,-0.071503634,0.021293295
soft,-0.062013323,0.024436437
soft,-0.069177546,0.021813707
soft,-0.069603711,0.024230115
soft,-0.059543233,0.024179273
soft,-0.073706145,0.023802332
soft,-0.072116183,0.02422469
soft,-0.063448913,0.023522435
soft,-0.060949826,0.026723537
soft,-0.071063203,0.022904329
soft,-0.064754604,0.024234773
soft,-0.062113823,0.023864122
soft,-0.069302804,0.022695577
soft,-0.063127292,0.025179719
soft,-0.07506599,0.023649946
soft,-0.061280791,0.023643075
soft,-0.059340372,0.024563473
soft,-0.061556111,0.02380995
soft,-0.079512445,0.024249054
soft,-0.075891987,0.02456726
soft,-0.065667457,0.022521728
soft,-0.05993093,0.024338214
soft,-0.070615379,0.023175707
soft,-0.059424902,0.024259592
soft,-0.073781571,0.024519117
soft,-0.058089734,0.024390294
soft,-0.059437119,0.024212231
soft,-0.060388735,0.023958782
soft,-0.059820636,0.024091713
soft,-0.0729278,0.027085843
soft,-0.068478071,0.022900296
soft,-0.060945249,0.023700539
soft,-0.061193083,0.023040075
soft,-0.0646621,0.022499391
soft,-0.060967802,0.024237293
soft,-0.069952028,0.021405438
soft,-0.069568716,0.02330584
soft,-0.065435784,0.02669179
soft,-0.068451788,0.023427243
soft,-0.077676959,0.028465325
soft,-0.073450079,0.023377042
soft,-0.07991818,0.024989081
soft,-0.071093196,0.023463043
soft,-0.072712134,0.023888807
soft,-0.070095715,0.023602834
soft,-0.066054091,0.022126849
soft,-0.059774504,0.024457357
soft,-0.070390655,0.0214128
soft,-0.070177101,0.02337496
soft,-0.060589344,0.023814537
soft,-0.071923364,0.023734001
soft,-0.06899855,0.021420202
soft,-0.0550798,0.025551771
soft,-0.058807228,0.024705538
soft,-0.069521204,0.023130462
soft,-0.076830762,0.023336848
soft,-0.059243402,0.023611252
soft,-0.073574256,0.023330498
soft,-0.095152784,0.024735719
soft,-0.060776904,0.024908567
soft,-0.064591291,0.023811111
soft,-0.071439642,0.023796097
soft,-0.061858709,0.023281103
soft,-0.070133016,0.021186777
soft,-0.071012093,0.023527085
soft,-0.059955173,0.024496835
soft,-0.073187819,0.023839355
soft,-0.069735325,0.022617125
soft,-0.073998063,0.023811622
soft,-0.065364042,0.022181168
soft,-0.065678281,0.022274671
soft,-0.076831371,0.023797466
soft,-0.060197136,0.024007948
soft,-0.060544899,0.02389973
soft,-0.061742765,0.023392077
soft,-0.06746404,0.023393049
soft,-0.065931208,0.023446422
soft,-0.07844121,0.023015295
soft,-0.05874244,0.024566312
soft,-0.07284473,0.023623556
soft,-0.079471367,0.024826403
soft,-0.064620847,0.02353395
soft,-0.075819451,0.024378635
soft,-0.070463193,0.023077985
soft,-0.074570316,0.023895968
soft,-0.068060889,0.023421966
soft,-0.061012291,0.023601362
soft,-0.064223801,0.025174493
soft,-0.064536596,0.022687811
soft,-0.06115598,0.025927322
soft,-0.059971166,0.024042378
soft,-0.077278251,0.024445496
soft,-0.058890611,0.024614471
soft,-0.075817795,0.023997845
soft,-0.06558454,0.023452043
soft,-0.068535173,0.02349497
soft,-0.059465505,0.024353346
soft,-0.074500366,0.02353734
soft,-0.069885614,0.023326491
soft,-0.059782087,0.024677512
soft,-0.07712217,0.024641713
soft,-0.072401014,0.022810573
soft,-0.077882771,0.0247771
soft,-0.061410526,0.023615907
soft,-0.074441868,0.024211353
soft,-0.067383557,0.023912124
soft,-0.066205383,0.023859796
soft,-0.05894665,0.024456483
soft,-0.07767458,0.024925848
soft,-0.066607827,0.023350545
soft,-0.060467872,0.023560745
soft,-0.079630129,0.024655986
