regime,theta,se
soft,0.037555107,0.008666185
soft,0.037558864,0.00866236
soft,0.037555857,0.008665307
soft,0.037569466,0.008654549
soft,0.037547235,0.00867183
soft,0.037570855,0.00865289
soft,0.037556762,0.008662749
soft,0.037555782,0.008664628
soft,0.03755473,0.008668502
soft,0.037545096,0.008675173
soft,0.037554266,0.008665704
soft,0.037562442,0.00865993
soft,0.037553503,0.008669989
soft,0.037565266,0.008656134
soft,0.037557824,0.008660421
soft,0.03756293,0.008660185
soft,0.037553503,0.008669989
soft,0.037563759,0.008658672
soft,0.037569576,0.008653796
soft,0.03756472,0.008658167
soft,0.037556324,0.00866423
soft,0.037557924,0.008663313
soft,0.03755884,0.008659979
soft,0.037554488,0.008667071
soft,0.037555226,0.008665994
soft,0.037584146,0.008628525
soft,0.03759186,0.008633761
soft,0.037554974,0.008666947
soft,0.037566713,0.008655361
soft,0.037563759,0.008658672
soft,0.037564236,0.0086586
soft,0.037559258,0.008661655
soft,0.037564618,0.008658208
soft,0.037563754,0.008658567
soft,0.037546511,0.008673602
soft,0.037563093,0.008658954
soft,0.037556361,0.008664079
soft,0.037541722,0.008676573
soft,0.037543324,0.008674812
soft,0.03756968,0.008653007
soft,0.037563754,0.008658567
soft,0.03755837,0.00866128
soft,0.037566164,0.008655074
soft,0.037556728,0.00866458
soft,0.037563754,0.008658567
soft,0.037554974,0.008666947
soft,0.037569576,0.008653796
soft,0.037558566,0.008660281
soft,0.037569649,0.008654561
soft,0.037557966,0.008663302
soft,0.037541923,0.0086778
soft,0.037555617,0.008665642
soft,0.037566713,0.008655361
soft,0.037555291,0.008666885
soft,0.037556463,0.00866489
soft,0.037557684,0.008664335
soft,0.037568208,0.008656176
soft,0.037556361,0.008664079
soft,0.037563588,0.008658755
soft,0.037557877,0.008662419
soft,0.037558566,0.008660281
soft,0.037570855,0.00865289
soft,0.037564032,0.00865778
soft,0.03755884,0.008659979
soft,0.03756406,0.008658625
soft,0.037566663,0.008655805
soft,0.037569584,0.008652998
soft,0.037545674,0.008672081
soft,0.037566184,0.008656517
soft,0.037555498,0.008666956
