regime,theta,se
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845175,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845196,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845134,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.029000885,0.019235431
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
soft,-1.028845188,0.019456589
