regime,theta,se
soft,-0.380004745,0.013909492
soft,-0.379633704,0.013809692
soft,-0.379545177,0.013902075
soft,-0.388968922,0.014651967
soft,-0.385940453,0.012922329
soft,-0.37931672,0.013907344
soft,-0.384316445,0.012778519
soft,-0.380995002,0.013222671
soft,-0.38017532,0.0139297
soft,-0.384615397,0.011748966
soft,-0.385918868,0.013343517
soft,-0.38642118,0.014437123
soft,-0.385830576,0.013075946
soft,-0.391109862,0.015294837
soft,-0.388381513,0.013184729
soft,-0.391075803,0.013970155
soft,-0.38720224,0.013218085
soft,-0.387815575,0.013515447
soft,-0.386634057,0.013273194
soft,-0.381720989,0.012448659
soft,-0.38020243,0.013951172
soft,-0.384040036,0.011786565
soft,-0.387832127,0.013131859
soft,-0.380166718,0.013897584
soft,-0.387248289,0.013641546
soft,-0.383094163,0.012386065
soft,-0.379598687,0.014442796
soft,-0.380471354,0.013980238
soft,-0.38647524,0.012972893
soft,-0.38919118,0.012914314
soft,-0.379331536,0.013895191
soft,-0.388812422,0.012762231
soft,-0.401993142,0.013066863
soft,-0.379950036,0.014331673
soft,-0.384145554,0.013567614
soft,-0.387046333,0.013142919
soft,-0.380194187,0.013625953
soft,-0.383048042,0.012010355
soft,-0.38713079,0.01335246
soft,-0.380926053,0.013921462
soft,-0.388027314,0.013347827
soft,-0.386773048,0.012477138
soft,-0.38848782,0.013435782
soft,-0.38071122,0.013078559
soft,-0.381371588,0.012758402
soft,-0.389889109,0.013352771
soft,-0.380477422,0.013751762
soft,-0.3796421,0.013966472
soft,-0.380181748,0.013575867
soft,-0.385640271,0.013299821
soft,-0.384672317,0.013399629
soft,-0.387833603,0.013088525
soft,-0.380665765,0.013964236
soft,-0.387773886,0.013273542
soft,-0.391485645,0.013936628
soft,-0.382342766,0.013771487
soft,-0.389565163,0.013803341
soft,-0.387058551,0.013151014
soft,-0.388354074,0.013247705
soft,-0.384040471,0.013624242
soft,-0.379963709,0.013793412
soft,-0.385410548,0.01381758
